"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"1520",0,0,1,NA,1,1,0
"1521",0,0,0,NA,0,1,1
"1522",0,0,0,NA,0,1,0
"1523",1,1,0,NA,0,1,1
"1524",0,0,1,NA,0,1,0
"1525",0,0,0,NA,0,1,1
"1526",1,0,0,NA,1,1,0
"1527",0,0,0,NA,1,1,0
"1528",1,1,1,NA,1,1,1
"1529",0,0,1,NA,1,1,0
"1530",1,0,1,NA,0,1,1
"1531",1,1,0,NA,1,1,1
"1532",1,0,0,NA,0,1,0
"1533",1,1,0,NA,1,1,1
"1534",0,0,0,NA,0,1,0
"1535",0,0,1,NA,1,1,0
"1536",1,1,0,NA,0,1,1
"1537",0,1,0,NA,1,1,1
"1538",1,1,0,NA,0,1,1
"1539",0,1,0,NA,1,1,1
"1540",0,1,1,NA,0,1,1
"1541",0,1,0,NA,1,1,1
"1542",0,0,0,NA,1,1,0
"1543",0,0,1,NA,0,1,0
"1544",0,0,1,NA,1,1,1
"1545",1,1,1,NA,1,1,1
"1546",0,0,0,NA,1,1,0
"1547",0,0,1,NA,1,1,1
"1548",1,1,1,NA,1,1,1
"1549",0,0,1,NA,0,1,0
"1550",1,0,1,NA,1,1,0
"1551",0,0,1,NA,0,1,0
"1552",1,0,1,NA,1,1,1
"1553",0,0,0,NA,1,1,0
"1554",0,0,1,NA,1,1,1
"1555",0,1,0,NA,1,1,1
"1556",1,1,0,NA,1,1,1
"1557",1,0,0,NA,0,1,0
"1558",0,1,1,NA,1,1,1
"1559",0,0,0,NA,0,1,1
"1560",0,0,0,NA,0,1,0
"1561",1,0,0,NA,1,1,1
"1562",0,0,1,NA,0,1,0
"1563",1,0,0,NA,0,1,0
"1564",1,1,0,NA,1,1,1
"1565",0,1,0,NA,1,1,1
"1566",1,0,0,NA,1,1,1
"1567",1,1,0,NA,1,1,1
"1568",1,1,0,NA,1,1,1
"1569",0,0,1,NA,1,1,0
"1570",0,0,1,NA,0,1,0
"1571",0,1,1,NA,1,1,1
"1572",1,0,1,NA,0,1,0
"1573",0,0,0,NA,1,1,1
"1574",0,1,1,NA,1,1,1
"1575",1,0,1,NA,0,1,0
"1576",1,1,0,NA,1,1,1
"1577",0,1,1,NA,0,1,1
"1578",1,0,1,NA,1,1,0
"1579",1,0,1,NA,0,1,0
"1580",0,0,1,NA,0,1,0
"1581",1,0,0,NA,0,1,0
"1582",0,0,0,NA,1,1,1
"1583",0,1,1,NA,1,1,1
"1584",0,0,1,NA,0,1,0
"1585",0,0,0,NA,1,1,0
"1586",0,0,0,NA,0,1,0
"1587",0,1,0,NA,0,1,1
"1588",0,0,1,NA,1,1,0
"1589",1,1,0,NA,1,1,1
"1590",0,0,1,NA,0,1,0
"1591",1,1,0,NA,1,1,1
"1592",1,1,0,NA,1,1,1
"1593",0,1,1,NA,0,1,1
"1594",1,1,0,NA,1,1,1
"1595",0,0,0,NA,1,1,1
"1596",1,0,1,NA,1,1,0
"1597",1,1,1,NA,1,1,1
"1598",0,0,0,NA,0,1,0
"1599",0,0,1,NA,0,1,0
"1600",1,1,1,NA,1,1,1
"1601",0,0,0,NA,0,1,0
"1602",0,0,1,NA,0,1,0
"1603",0,0,1,NA,1,1,0
"1604",0,0,1,NA,1,1,0
"1605",0,1,1,NA,0,1,1
"1606",0,0,1,NA,1,1,0
"1607",0,0,0,NA,1,1,0
"1608",0,1,1,NA,1,1,1
"1609",0,0,1,NA,1,1,0
"1610",0,0,1,NA,0,1,0
"1611",0,0,0,NA,1,1,1
"1612",0,1,1,NA,0,1,1
"1613",1,1,1,NA,1,1,1
"1614",1,1,1,NA,1,1,1
"1615",0,0,0,NA,0,1,0
"1616",0,0,1,NA,1,1,0
"1617",0,0,0,NA,0,1,0
"1618",0,0,1,NA,1,1,0
"1619",1,1,0,NA,1,1,1
"1620",0,1,1,NA,0,1,1
"1621",0,1,1,NA,0,1,1
"1622",0,0,0,NA,0,1,0
"1623",0,0,1,NA,1,1,0
"1624",0,0,0,NA,0,1,0
"1625",0,0,0,NA,0,1,1
"1626",0,0,0,NA,1,1,0
"1627",0,1,1,NA,1,1,1
"1628",0,1,1,NA,0,1,1
"1629",0,1,1,NA,1,1,1
"1630",0,1,0,NA,1,1,1
"1631",1,1,0,NA,1,1,1
"1632",0,0,0,NA,0,1,1
"1633",0,0,0,NA,0,1,1
"1634",0,0,0,NA,1,1,0
"1635",0,0,0,NA,0,1,0
"1636",0,0,1,NA,0,1,0
"1637",0,0,1,NA,0,1,0
"1638",0,0,1,NA,1,1,0
"1639",0,0,1,NA,1,1,0
"1640",0,1,1,NA,0,1,1
"1641",1,0,0,NA,1,1,1
"1642",0,0,0,NA,0,1,0
"1643",0,0,1,NA,1,1,0
"1644",0,0,1,NA,1,1,0
"1645",0,1,0,NA,0,1,1
"1646",0,0,0,NA,0,1,0
"1647",1,0,0,NA,1,1,0
"1648",0,1,0,NA,0,1,1
"1649",0,0,1,NA,1,1,0
"1650",1,0,0,NA,0,1,0
"1651",0,1,0,NA,1,1,1
"1652",0,1,1,NA,0,1,1
"1653",0,1,1,NA,1,1,1
"1654",0,0,1,NA,1,1,1
"1655",1,0,1,NA,1,1,0
"1656",0,1,1,NA,1,1,1
"1657",0,0,0,NA,0,1,0
"1658",0,0,1,NA,0,1,0
"1659",1,1,0,NA,1,1,0
"1660",1,1,0,NA,1,1,1
"1661",0,1,1,NA,1,1,1
"1662",0,1,1,NA,1,1,1
"1663",0,0,1,NA,1,1,0
"1664",0,0,1,NA,0,1,0
"1665",1,0,1,NA,1,1,0
"1666",0,0,0,NA,0,1,0
"1667",0,1,0,NA,0,1,1
"1668",0,0,1,NA,1,1,0
"1669",1,1,1,NA,1,1,1
"1670",0,1,0,NA,1,1,1
"1671",1,1,1,NA,1,1,1
"1672",0,0,0,NA,0,1,0
"1673",0,1,0,NA,0,1,1
"1674",0,1,1,NA,1,1,1
"1675",1,0,0,NA,0,1,1
"1676",0,0,0,NA,0,1,0
"1677",0,0,0,NA,0,1,0
"1678",0,0,0,NA,1,1,0
"1679",0,0,0,NA,1,1,0
"1680",1,0,1,NA,1,1,1
"1681",0,0,0,NA,0,1,0
"1682",1,0,1,NA,1,1,0
"1683",0,0,1,NA,0,1,0
"1684",0,0,1,NA,1,1,0
"1685",0,0,1,NA,0,1,0
"1686",1,1,1,NA,1,1,1
"1687",0,0,0,NA,1,1,1
"1688",1,1,0,NA,1,1,1
"1689",0,0,1,NA,0,1,0
"1690",1,1,0,NA,1,1,1
"1691",0,0,0,NA,1,1,0
"1692",0,1,1,NA,1,1,1
"1693",0,1,1,NA,1,1,1
"1694",1,0,1,NA,0,1,0
"1695",0,0,1,NA,1,1,1
"1696",1,1,0,NA,1,1,1
"1697",0,0,0,NA,0,1,0
"1698",0,1,0,NA,1,1,1
"1699",0,0,1,NA,0,1,0
"1700",0,0,1,NA,1,1,0
"1701",1,0,0,NA,0,1,0
"1702",0,0,0,NA,1,1,1
"1703",0,0,1,NA,0,1,0
"1704",0,0,0,NA,1,1,0
"1705",1,0,1,NA,0,1,0
"1706",0,1,0,NA,1,1,1
"1707",1,0,1,NA,1,1,1
"1708",1,1,0,NA,1,1,1
"1709",0,0,1,NA,1,1,0
"1710",0,0,0,NA,0,1,0
"1711",0,0,0,NA,0,1,0
"1712",0,0,0,NA,0,1,0
"1713",0,1,1,NA,1,1,1
"1714",0,0,1,NA,1,1,1
"1715",0,0,1,NA,0,1,0
"1716",0,0,0,NA,0,1,0
"1717",0,0,1,NA,1,1,0
"1718",1,1,0,NA,1,1,1
"1719",1,0,1,NA,1,1,0
"1720",0,1,0,NA,1,1,1
"1721",0,0,1,NA,1,1,0
"1722",1,1,0,NA,1,1,1
"1723",0,0,1,NA,0,1,0
"1724",0,0,1,NA,0,1,0
"1725",0,1,0,NA,0,1,1
"1726",0,1,0,NA,0,1,1
"1727",1,0,0,NA,0,1,1
"1728",0,0,1,NA,1,1,0
"1729",1,1,0,NA,0,1,1
"1730",0,0,0,NA,1,1,0
"1731",1,0,0,NA,0,1,0
"1732",0,1,1,NA,1,1,1
"1733",1,0,1,NA,1,1,1
"1734",0,1,0,NA,1,1,1
"1735",0,0,0,NA,1,1,0
"1736",0,1,0,NA,1,1,1
"1737",0,0,0,NA,1,1,0
"1738",0,1,1,NA,1,1,1
"1739",0,1,0,NA,0,1,1
"1740",0,1,0,NA,1,1,1
"1741",1,0,0,NA,0,1,0
"1742",1,0,1,NA,1,1,1
"1743",0,0,1,NA,0,1,0
"1744",1,1,0,NA,0,1,1
"1745",0,1,0,NA,1,1,1
"1746",0,0,0,NA,1,1,0
"1747",0,0,0,NA,1,1,1
"1748",1,1,1,NA,1,1,1
"1749",1,0,0,NA,1,1,1
"1750",1,0,0,NA,0,1,1
"1751",0,0,1,NA,1,1,1
"1752",1,1,0,NA,1,1,1
"1753",0,0,1,NA,1,1,1
"1754",1,1,1,NA,1,1,1
"1755",0,1,1,NA,1,1,1
"1756",0,0,1,NA,1,1,1
"1757",0,0,0,NA,1,1,1
"1758",0,0,0,NA,0,1,1
"1759",0,0,0,NA,1,1,0
"1760",0,1,1,NA,1,1,1
"1761",1,1,0,NA,1,1,1
"1762",0,1,0,NA,0,1,1
"1763",1,1,1,NA,1,1,1
"1764",1,0,1,NA,0,1,0
"1765",0,1,1,NA,1,1,1
"1766",0,1,0,NA,1,1,1
"1767",0,1,1,NA,1,1,1
"1768",0,1,0,NA,1,1,1
"1769",0,0,0,NA,1,1,1
"1770",1,0,1,NA,1,1,1
"1771",1,0,0,NA,1,1,1
"1772",0,1,1,NA,1,1,1
"1773",1,1,1,NA,0,1,1
"1774",0,0,0,NA,0,1,0
"1775",0,0,0,NA,1,1,0
"1776",0,0,0,NA,1,1,0
"1777",0,0,1,NA,1,1,0
"1778",1,0,0,NA,1,1,0
"1779",0,1,0,NA,1,1,1
"1780",0,0,1,NA,1,1,1
"1781",0,1,1,NA,0,1,1
"1782",1,1,0,NA,1,1,1
"1783",1,0,1,NA,1,1,0
"1784",0,0,1,NA,1,1,0
"1785",1,1,0,NA,1,1,1
"1786",0,1,1,NA,1,1,1
"1787",1,1,0,NA,1,1,1
"1788",0,0,1,NA,0,1,0
"1789",0,0,1,NA,0,1,1
"1790",1,1,0,NA,1,1,1
"1791",1,1,0,NA,0,1,1
"1792",1,1,1,NA,0,1,1
"1793",0,0,1,NA,0,1,0
"1794",0,1,0,NA,1,1,1
"1795",1,0,1,NA,1,1,0
"1796",1,1,0,NA,1,1,1
"1797",0,0,1,NA,1,1,0
"1798",1,1,1,NA,1,1,1
"1799",0,0,1,NA,0,1,0
"1800",0,1,0,NA,0,1,1
"1801",0,0,0,NA,0,1,1
"1802",0,1,0,NA,0,1,1
"1803",1,1,0,NA,1,1,1
"1804",0,0,0,NA,1,1,0
"1805",0,0,0,NA,0,1,1
"1806",0,0,0,NA,0,1,1
"1807",1,1,1,NA,0,1,1
"1808",0,1,1,NA,1,1,1
"1809",0,0,0,NA,1,1,0
"1810",0,0,0,NA,0,1,1
"1811",0,0,1,NA,1,1,0
"1812",1,0,0,NA,0,1,0
"1813",1,0,1,NA,1,1,0
"1814",1,1,1,NA,1,1,1
"1815",1,1,0,NA,1,1,1
"1816",1,1,1,NA,0,1,1
"1817",1,1,0,NA,0,1,1
"1818",0,0,1,NA,1,1,0
"1819",1,1,0,NA,0,1,1
"1820",0,0,0,NA,1,1,0
"1821",1,0,1,NA,0,0,0
"1822",1,1,0,NA,1,1,1
"1823",0,0,0,NA,0,1,0
"1824",0,1,1,NA,1,1,1
"1825",0,0,0,NA,0,1,0
"1826",1,1,0,NA,1,1,1
"1827",0,0,1,NA,1,1,0
"1828",1,0,0,NA,0,1,0
"1829",1,1,0,NA,1,1,1
"1830",0,1,0,NA,0,1,1
"1831",0,0,0,NA,1,1,0
"1832",0,0,0,NA,1,1,0
"1833",1,1,0,NA,1,1,1
"1834",0,1,0,NA,1,1,0
"1835",0,0,0,NA,1,1,0
"1836",1,0,1,NA,1,1,0
"1837",1,0,0,NA,1,1,1
"1838",1,0,0,NA,0,1,1
"1839",1,1,0,NA,1,1,1
"1840",1,1,0,NA,1,1,1
"1841",1,0,0,NA,1,1,0
"1842",0,0,0,NA,0,1,0
"1843",0,1,0,NA,1,1,1
"1844",1,0,0,NA,1,1,1
"1845",0,0,0,NA,1,1,0
"1846",0,0,0,NA,0,1,0
"1847",0,0,0,NA,1,1,0
"1848",0,0,1,NA,1,1,1
"1849",0,1,0,NA,0,1,1
"1850",0,0,1,NA,0,1,0
"1851",1,0,0,NA,1,1,1
"1852",1,0,0,NA,0,1,1
"1853",0,0,0,NA,0,1,1
"1854",1,1,0,NA,1,1,1
"1855",0,0,0,NA,0,1,0
"1856",1,0,0,NA,0,1,0
"1857",0,0,1,NA,0,1,0
"1858",1,0,0,NA,1,1,1
"1859",0,0,0,NA,0,1,0
"1860",1,1,0,NA,0,1,1
"1861",1,1,0,NA,1,1,1
"1862",1,1,0,NA,0,1,1
"1863",1,1,0,NA,1,1,1
"1864",0,0,0,NA,1,1,0
"1865",1,0,0,NA,0,1,0
"1866",0,0,0,NA,1,1,0
"1867",1,0,1,NA,0,1,1
"1868",0,0,0,NA,1,1,0
"1869",0,0,1,NA,1,1,0
"1870",0,0,0,NA,0,1,1
"1871",0,0,0,NA,0,1,0
"1872",0,0,1,NA,0,1,0
"1873",0,0,0,NA,1,1,1
"1874",1,1,0,NA,1,1,1
"1875",1,0,0,NA,1,1,0
"1876",1,1,1,NA,1,1,1
"1877",0,0,0,NA,0,1,0
"1878",1,0,0,NA,1,1,1
"1879",1,1,0,NA,0,1,1
"1880",0,0,0,NA,1,1,0
"1881",1,1,0,NA,1,1,1
"1882",1,0,0,NA,1,1,1
"1883",1,1,0,NA,1,1,1
"1884",0,0,0,NA,0,1,0
"1885",0,0,0,NA,0,1,0
"1886",0,0,0,NA,1,1,0
"1887",0,0,1,NA,0,1,0
"1888",0,0,0,NA,1,1,0
"1889",0,0,0,NA,0,1,1
"1890",1,0,0,NA,0,0,0
"1891",0,1,0,NA,1,1,1
"1892",0,0,1,NA,0,1,0
"1893",0,1,0,NA,1,1,1
"1894",0,0,1,NA,0,1,0
"1895",1,0,1,NA,1,1,0
"1896",0,0,1,NA,0,1,0
"1897",1,0,1,NA,0,1,1
"1898",1,0,0,NA,1,1,0
"1899",0,0,0,NA,1,1,0
"1900",1,1,0,NA,0,1,1
"1901",1,1,0,NA,1,1,1
"1902",0,0,1,NA,0,1,0
"1903",1,1,0,NA,0,1,1
"1904",0,1,0,NA,1,1,1
"1905",1,0,0,NA,0,1,0
"1906",1,0,0,NA,1,1,1
"1907",0,1,0,NA,1,1,1
"1908",1,1,0,NA,0,1,1
"1909",0,0,0,NA,0,0,0
"1910",0,0,0,NA,0,1,0
"1911",0,0,0,NA,1,1,0
"1912",1,0,0,NA,0,1,0
"1913",1,0,0,NA,1,1,1
"1914",1,1,0,NA,0,1,1
"1915",1,0,1,NA,0,1,0
"1916",0,0,0,NA,0,1,0
"1917",0,0,0,NA,0,1,0
"1918",1,1,1,NA,1,1,1
"1919",0,0,1,NA,0,1,0
"1920",0,0,0,NA,0,1,1
"1921",1,1,0,NA,1,1,1
"1922",1,0,1,NA,1,1,0
"1923",1,1,0,NA,0,1,1
"1924",1,1,0,NA,0,1,1
"1925",1,0,0,NA,0,1,0
"1926",1,1,0,NA,0,1,1
"1927",0,1,0,NA,1,1,1
"1928",1,0,0,NA,0,1,1
"1929",0,0,0,NA,1,1,1
"1930",1,1,0,NA,1,1,1
"1931",0,0,0,NA,0,1,1
"1932",1,0,0,NA,1,1,0
"1933",0,1,0,NA,1,1,1
"1934",0,0,1,NA,1,1,0
"1935",0,1,0,NA,1,1,1
"1936",0,0,0,NA,0,1,0
"1937",0,0,1,NA,0,1,0
"1938",0,0,0,NA,0,1,0
"1939",1,0,0,NA,0,1,0
"1940",0,0,0,NA,0,1,1
"1941",0,1,0,NA,1,1,1
"1942",0,0,0,NA,1,1,0
"1943",0,0,0,NA,1,1,0
"1944",0,0,0,NA,1,1,0
"1945",0,0,0,NA,0,0,0
"1946",0,1,0,NA,1,1,1
"1947",0,0,0,NA,1,1,0
"1948",0,0,0,NA,1,1,0
"1949",0,0,0,NA,0,1,0
"1950",1,1,0,NA,0,1,1
"1951",0,1,1,NA,0,1,1
"1952",0,0,1,NA,0,1,0
"1953",1,0,1,NA,0,1,0
"1954",0,0,0,NA,0,1,0
"1955",0,0,0,NA,0,1,0
"1956",0,0,0,NA,0,1,0
"1957",1,1,0,NA,1,1,1
"1958",0,0,0,NA,1,1,0
"1959",1,1,0,NA,1,1,1
"1960",0,0,0,NA,0,1,0
"1961",1,1,0,NA,1,1,1
"1962",1,0,1,NA,1,1,0
"1963",1,1,0,NA,1,1,1
"1964",0,0,1,NA,0,1,0
"1965",0,1,0,NA,1,1,1
"1966",1,1,1,NA,0,1,1
"1967",1,0,0,NA,0,1,1
"1968",0,1,0,NA,1,1,1
"1969",0,0,0,NA,1,1,0
"1970",0,0,0,NA,1,1,1
"1971",0,0,0,NA,1,1,0
"1972",0,0,0,NA,1,1,0
"1973",0,0,1,NA,1,1,1
"1974",0,0,1,NA,1,1,0
"1975",0,0,0,NA,0,1,0
"1976",0,0,1,NA,1,1,0
"1977",1,1,0,NA,1,1,1
"1978",1,1,0,NA,1,1,1
"1979",0,0,1,NA,1,1,0
"1980",0,1,1,NA,1,1,1
"1981",0,0,0,NA,1,1,0
"1982",0,0,0,NA,1,1,0
"1983",1,1,0,NA,0,1,1
"1984",1,0,1,NA,0,1,1
"1985",1,0,0,NA,1,1,1
"1986",0,1,0,NA,0,1,1
"1987",1,1,0,NA,1,1,1
"1988",0,1,0,NA,0,1,1
"1989",0,1,0,NA,1,1,1
"1990",1,0,0,NA,1,1,1
"1991",1,0,0,NA,0,1,0
"1992",1,1,0,NA,0,1,1
"1993",0,1,0,NA,1,1,1
"1994",0,0,0,NA,1,1,1
"1995",0,1,0,NA,1,1,1
"1996",0,0,0,NA,0,1,0
"1997",1,0,0,NA,0,1,0
"1998",0,0,0,NA,1,1,1
"1999",1,0,0,NA,1,1,1
"2000",0,0,0,NA,1,1,0
"2001",0,0,0,NA,1,1,1
"2002",1,0,0,NA,1,1,1
"2003",0,0,0,NA,1,1,1
"2004",0,0,0,NA,0,0,0
"2005",0,0,0,NA,1,1,1
"2006",0,0,0,NA,1,1,1
"2007",0,0,0,NA,0,1,0
"2008",0,0,1,NA,1,1,1
"2009",0,0,0,NA,0,1,0
"2010",0,0,0,NA,1,1,0
"2011",0,0,0,NA,1,1,1
"2012",1,0,0,NA,0,1,0
"2013",0,0,0,NA,1,1,0
"2014",0,0,1,NA,0,1,0
"2015",1,1,1,NA,1,1,1
"2016",0,0,1,NA,0,1,0
"2017",1,0,0,NA,0,1,1
"2018",0,0,0,NA,1,1,0
"2019",0,0,0,NA,1,1,1
"2020",0,0,0,NA,0,1,0
"2021",0,0,0,NA,0,1,0
"2022",0,0,1,NA,0,1,0
"2023",0,0,0,NA,0,0,0
"2024",0,0,0,NA,0,1,0
"2025",1,0,0,NA,0,1,0
"2026",0,0,0,NA,0,1,0
"2027",0,0,0,NA,0,1,0
"2028",0,0,0,NA,1,1,1
"2029",0,0,0,NA,0,1,0
"2030",0,0,0,NA,0,1,0
"2031",0,0,0,NA,1,1,1
"2032",0,0,0,NA,0,1,1
"2033",1,0,0,NA,0,1,0
"2034",0,1,0,NA,1,1,1
"2035",1,0,0,NA,0,1,0
"2036",0,0,1,NA,0,1,0
"2037",0,0,1,NA,1,1,0
"2038",0,1,0,NA,1,1,1
"2039",0,0,0,NA,0,1,0
"2040",1,1,1,NA,0,1,1
"2041",0,0,0,NA,1,1,1
"2042",1,1,0,NA,1,1,1
"2043",0,0,0,NA,0,1,0
"2044",0,0,1,NA,1,1,0
"2045",1,1,0,NA,1,1,1
"2046",0,1,0,NA,0,1,0
"2047",0,1,0,NA,0,1,1
"2048",0,0,0,NA,1,1,1
"2049",1,0,1,NA,0,1,0
"2050",0,1,0,NA,1,1,1
"2051",0,0,0,NA,0,1,0
"2052",0,0,0,NA,0,0,0
"2053",1,1,0,NA,1,1,1
"2054",1,1,0,NA,1,1,1
"2055",0,0,0,NA,1,1,1
"2056",0,0,1,NA,0,1,1
"2057",0,0,1,NA,1,1,1
"2058",0,0,1,NA,1,1,0
"2059",0,1,0,NA,1,1,1
"2060",1,1,0,NA,1,1,1
"2061",0,0,1,NA,1,1,0
"2062",1,1,1,NA,0,1,1
"2063",0,0,1,NA,0,1,0
"2064",0,0,1,NA,1,1,0
"2065",1,1,0,NA,0,1,1
"2066",1,1,0,NA,0,1,1
"2067",1,0,0,NA,0,1,1
"2068",0,0,1,NA,1,1,0
"2069",0,0,0,NA,0,1,0
"2070",1,0,0,NA,0,1,0
"2071",0,0,0,NA,0,0,0
"2072",0,0,0,NA,0,1,0
"2073",0,1,0,NA,0,1,1
"2074",0,0,1,NA,1,1,1
"2075",0,1,0,NA,1,1,1
"2076",1,1,0,NA,1,1,1
"2077",1,1,0,NA,1,1,1
"2078",1,1,0,NA,1,1,1
"2079",0,0,0,NA,0,1,0
"2080",0,0,0,NA,0,1,0
"2081",0,0,0,NA,1,1,0
"2082",1,0,0,NA,1,1,1
"2083",0,0,0,NA,0,1,0
"2084",0,0,0,NA,1,1,1
"2085",0,0,0,NA,0,1,0
"2086",1,0,0,NA,1,1,0
"2087",1,1,0,NA,1,1,1
"2088",1,0,0,NA,1,1,0
"2089",0,0,1,NA,1,1,0
"2090",1,1,0,NA,1,1,1
"2091",0,0,0,NA,0,1,0
"2092",0,0,0,NA,1,1,0
"2093",0,0,0,NA,0,1,0
"2094",0,1,0,NA,1,1,1
"2095",0,1,0,NA,1,1,1
"2096",0,0,1,NA,1,1,0
"2097",0,0,0,NA,1,1,0
"2098",1,0,1,NA,1,1,0
"2099",0,0,1,NA,0,1,0
"2100",0,0,0,NA,1,1,0
"2101",0,0,0,NA,0,1,1
"2102",0,0,1,NA,0,1,0
"2103",0,0,1,NA,0,1,0
"2104",0,0,0,NA,1,1,0
"2105",1,0,0,NA,0,1,0
"2106",1,1,0,NA,0,1,1
"2107",1,1,0,NA,0,1,1
"2108",1,1,0,NA,0,1,1
"2109",0,0,0,NA,0,1,0
"2110",1,1,0,NA,1,1,1
"2111",0,0,0,NA,1,1,1
"2112",0,0,1,NA,0,1,1
"2113",1,0,0,NA,0,1,1
"2114",0,0,0,NA,1,1,0
"2115",0,0,1,NA,1,1,0
"2116",0,0,0,NA,0,1,0
"2117",1,0,1,NA,1,1,0
"2118",1,0,1,NA,1,1,0
"2119",1,0,1,NA,1,1,1
"2120",0,1,0,NA,1,1,1
"2121",1,1,0,NA,1,1,1
"2122",0,0,1,NA,1,1,0
"2123",0,0,1,NA,0,1,0
"2124",1,1,0,NA,0,1,1
"2125",0,0,1,NA,0,1,0
"2126",1,0,1,NA,0,1,1
"2127",0,0,0,NA,0,1,0
"2128",0,0,1,NA,1,1,0
"2129",0,0,0,NA,1,1,1
"2130",0,1,0,NA,0,1,1
"2131",0,0,0,NA,0,1,0
"2132",0,0,0,NA,0,1,0
"2133",1,1,0,NA,1,1,1
"2134",0,0,1,NA,1,1,0
"2135",1,1,0,NA,1,1,1
"2136",1,1,0,NA,1,1,1
"2137",0,0,0,NA,1,1,0
"2138",0,1,0,NA,1,1,1
"2139",1,0,0,NA,0,1,1
"2140",0,1,0,NA,1,1,1
"2141",1,0,0,NA,0,1,1
"2142",1,0,1,NA,1,1,0
"2143",1,0,1,NA,0,1,0
"2144",1,1,0,NA,1,1,0
"2145",1,1,0,NA,1,1,1
"2146",0,0,0,NA,0,0,0
"2147",1,0,0,NA,0,0,0
"2148",0,0,0,NA,0,1,0
"2149",1,1,1,NA,0,1,1
"2150",0,0,0,NA,0,1,0
"2151",0,0,0,NA,1,1,1
"2152",1,1,0,NA,1,1,1
"2153",1,0,0,NA,1,1,1
"2154",1,1,0,NA,1,1,1
"2155",1,0,1,NA,1,1,1
"2156",1,1,0,NA,1,1,1
"2157",1,1,0,NA,0,1,1
"2158",1,1,0,NA,1,1,1
"2159",1,1,0,NA,1,1,1
"2160",0,0,1,NA,1,1,1
"2161",1,1,0,NA,1,1,1
"2162",1,0,0,NA,0,1,0
"2163",0,0,0,NA,0,1,0
"2164",0,1,1,NA,1,1,0
"2165",0,0,1,NA,1,1,0
"2166",0,0,0,NA,0,1,0
"2167",0,0,1,NA,1,1,0
"2168",0,1,0,NA,0,1,1
"2169",1,1,0,NA,1,1,1
"2170",1,0,0,NA,0,1,0
"2171",0,0,1,NA,1,1,0
"2172",0,0,1,NA,1,1,1
"2173",1,0,0,NA,1,1,0
"2174",0,0,0,NA,0,1,0
"2175",0,0,0,NA,1,1,0
"2176",1,0,1,NA,1,1,1
"2177",1,1,0,NA,1,1,1
"2178",0,0,1,NA,1,1,0
"2179",0,0,0,NA,0,1,1
"2180",1,1,0,NA,1,1,1
"2181",0,0,0,NA,1,1,0
"2182",1,0,0,NA,1,1,0
"2183",0,1,0,NA,1,1,1
"2184",0,0,0,NA,1,1,0
"2185",0,0,0,NA,0,0,0
"2186",1,1,1,NA,1,1,1
"2187",0,0,0,NA,0,1,0
"2188",1,1,1,NA,0,1,1
"2189",0,0,0,NA,0,1,0
"2190",0,0,0,NA,1,1,0
"2191",1,0,1,NA,0,0,0
"2192",0,0,0,NA,0,0,0
"2193",1,1,0,NA,1,1,1
"2194",0,0,0,NA,0,0,0
"2195",0,0,0,NA,0,1,0
"2196",1,1,0,NA,0,1,1
"2197",0,0,0,NA,0,1,0
"2198",0,0,0,NA,0,1,0
"2199",1,1,0,NA,1,1,1
"2200",0,0,0,NA,1,1,1
"2201",0,0,0,NA,0,1,0
"2202",0,0,0,NA,0,1,1
"2203",0,0,0,NA,1,1,1
"2204",1,1,0,NA,1,1,1
"2205",0,0,0,NA,1,1,1
"2206",0,0,0,NA,0,1,0
"2207",1,0,0,NA,1,1,0
"2208",0,0,1,NA,0,0,0
"2209",1,1,1,NA,1,1,1
"2210",0,0,0,NA,0,1,1
"2211",1,1,1,NA,0,1,1
"2212",1,1,1,NA,1,1,1
"2213",0,0,0,NA,1,1,0
"2214",0,0,0,NA,1,1,0
"2215",0,0,0,NA,1,1,0
"2216",1,1,0,NA,0,1,1
"2217",1,1,0,NA,1,1,1
"2218",0,0,0,NA,1,1,1
"2219",1,1,0,NA,1,1,1
"2220",0,1,1,NA,1,1,1
"2221",0,1,0,NA,0,1,1
"2222",0,0,0,NA,1,1,0
"2223",1,0,0,NA,0,1,1
"2224",1,1,1,NA,1,1,1
"2225",0,1,1,NA,1,1,1
"2226",0,0,0,NA,1,1,1
"2227",0,0,0,NA,1,1,0
"2228",0,0,1,NA,1,1,0
"2229",0,0,0,NA,1,1,0
"2230",0,0,1,NA,1,1,1
"2231",0,0,1,NA,1,1,0
"2232",1,1,0,NA,1,1,1
"2233",1,1,0,NA,1,1,1
"2234",0,0,0,NA,1,1,0
"2235",1,1,0,NA,1,1,1
"2236",1,0,0,NA,0,1,0
"2237",1,0,0,NA,0,1,0
"2238",0,0,1,NA,1,1,1
"2239",1,0,0,NA,1,1,0
"2240",0,0,1,NA,0,1,0
"2241",0,0,0,NA,0,1,1
"2242",0,0,0,NA,0,1,0
"2243",0,1,0,NA,1,1,1
"2244",1,1,0,NA,1,1,1
"2245",1,0,1,NA,0,1,0
"2246",0,0,0,NA,1,1,1
"2247",1,1,1,NA,1,1,1
"2248",0,0,1,NA,1,1,1
"2249",0,0,1,NA,0,1,1
"2250",0,0,0,NA,1,1,1
"2251",0,0,0,NA,0,1,1
"2252",1,0,1,NA,1,1,0
"2253",0,0,1,NA,0,1,0
